Date,SGIXSENT,IND1CUE1,IND1CEE1,IND1BTY,IND1CER1,IND1BJB,IND1BARC,SGXQIN01,EWH UP,EWJ UP
2012-12-03,235.4,1189.021,2412.068,4626.551,1021.232,2551.816,470.1107,0.65,N/A,37.16
2012-12-04,235.99,1187.753,2409.797,4630.343,1023.581,2551.816,472.9488,0.72,N/A,37.16
2012-12-05,236.71,1190.077,2415.15,4637.926,1030.029,2553.93,471.8255,0.64,N/A,37.2
2012-12-06,237.95,1194.091,2445.157,4640.635,1036.107,2558.073,473.0892,0.52,N/A,37.4
2012-12-07,238.25,1196.627,2435.912,4629.801,1036.418,2555.691,477.0326,0.51,N/A,37.52
2012-12-10,239.1,1200.218,2443.211,4631.968,1035.174,2557.634,481.2349,0.49,N/A,37.4
2012-12-11,238.96,1209.725,2462.999,4624.385,1033.207,2556.397,480.7814,0.57,N/A,37.36
2012-12-12,238.54,1206.134,2470.298,4612.468,1031.657,2557.281,480.5621,0.55,N/A,37.52
2012-12-13,237.91,1198.317,2456.349,4601.093,1029.594,2551.978,482.2599,0.46,N/A,37.36
2012-12-14,237.72,1195.832,2463.81,4603.26,1028.255,2550.21,481.3145,0.59,N/A,37.56
2012-12-17,237.48,1210.758,2465.269,4589.177,1027.536,2548.973,480.5008,0.72,N/A,37.84
2012-12-18,237.09,1222.466,2485.374,4573.468,1022.912,2544.73,480.702,0.74,N/A,38.08
2012-12-19,236.99,1215.68,2489.589,4581.052,1020.252,2542.786,481.1894,0.58,N/A,38.68
2012-12-20,237.25,1222.042,2489.913,4581.052,1021.987,2545.084,480.4329,0.51,N/A,39.2
2012-12-21,237.56,1209.741,2480.675,4592.427,1026.585,2545.614,480.753,0.48,N/A,38.92
2012-12-24,237.56,1204.439,N/A,4587.01,1026.585,N/A,481.5637,0.39,N/A,38.96
2012-12-26,237.56,1199.137,N/A,4592.968,N/A,2538.897,481.3076,0.42,N/A,38.92
2012-12-27,238.06,1196.804,2481.972,4607.593,1034.49,2536.068,481.6633,0.44,N/A,38.96
2012-12-28,237.78,1174.111,2469.331,4608.676,1035.525,2538.72,481.4983,0.28,N/A,38.68
2012-12-31,237.78,1204.651,N/A,4602.718,1035.525,N/A,481.4888,0.41,N/A,39
2013-01-02,237.78,1236.04,2521.191,4580.51,1019.267,N/A,482.3846,0.72,N/A,39.96
2013-01-03,237.78,1233.071,2515.194,4562.635,1014.171,N/A,480.3678,0.62,N/A,39.56
2013-01-04,235.59,1236.676,2518.274,4558.843,1005.854,2532.887,478.9251,0.73,N/A,39.4
2013-01-07,235.8,1234.979,2505.957,4561.01,1008.973,2535.008,479.0137,0.63,N/A,39.08
2013-01-08,236.12,1232.01,2495.423,4570.76,1012.706,2534.831,479.5653,0.61,N/A,38.56
2013-01-09,236.54,1234.979,2504.174,4577.802,1014.225,2534.831,479.6992,0.56,N/A,39.08
2013-01-10,235.74,1244.523,2498.178,4565.885,1005.3,2535.361,479.0134,0.67,N/A,39.4
2013-01-11,235.43,1244.735,2501.095,4572.385,1001.379,2540.488,476.6518,0.68,N/A,39.52
2013-01-14,235.43,1242.19,2508.388,4576.718,1005.985,N/A,475.0306,0.61,N/A,39.76
2013-01-15,236.25,1243.039,2486.834,4584.843,1011.216,2547.382,475.2274,0.6,N/A,39.64
2013-01-16,236.52,1243.251,2493.64,4585.927,1012.025,2550.387,475.9644,0.62,N/A,39.16
2013-01-17,236.19,1251.946,2506.119,4571.302,1005.852,2551.624,477.0014,0.48,N/A,39.32
2013-01-18,236.79,1254.703,2501.581,4580.51,1011.485,2549.326,477.6054,0.39,N/A,39.44
2013-01-22,236.87,1263.611,2497.854,4584.843,1009.453,2552.861,477.7057,0.52,N/A,39.08
2013-01-23,237.59,1264.247,2500.285,4585.927,1014.197,2551.447,480.301,0.44,N/A,38.76
2013-01-24,237.22,1265.52,2512.439,4583.76,1010.242,2552.861,479.0903,0.44,N/A,39.2
2013-01-25,236.22,1268.913,2545.176,4555.052,1003.17,2554.629,478.3023,0.4,N/A,39.48
2013-01-28,235.16,1269.974,2540.152,4548.552,996.047,2550.21,478.5758,0.27,N/A,38.88
2013-01-29,235.25,1276.76,2546.148,4548.552,996.346,2546.144,478.4448,0.29,N/A,39.4
2013-01-30,234.58,1268.489,2530.59,4547.469,992.46,2545.791,478.2871,0.21,N/A,39.8
2013-01-31,235.47,1266.792,2526.863,4550.719,997.125,2550.21,480.0187,0.16,N/A,39.88
2013-02-01,235.56,1278.245,2538.045,4545.302,998.222,2545.967,480.1022,0.34,N/A,39.76
2013-02-04,235.46,1267.004,2478.406,4558.302,1004.511,2539.25,480.2212,0.2,N/A,39.8
2013-02-05,234.97,1277.609,2484.565,4548.552,1000.091,2543.139,478.6103,0.26,N/A,39.64
2013-02-06,235.41,1278.245,2459.445,4562.093,1003.491,2545.084,478.1584,0.24,N/A,40.2
2013-02-07,235.72,1276.973,2459.931,4566.968,1006.301,2547.558,477.6395,0.21,N/A,40.32
2013-02-08,235.98,1283.123,2477.272,4566.427,1006.402,2548.796,477.4812,0.3,N/A,40.16
2013-02-11,235.98,1283.547,2472.896,4564.802,1006.603,N/A,477.8568,0.25,N/A,40.6
2013-02-12,235.86,1286.304,2480.837,4556.135,1003.583,2550.21,479.0755,0.37,N/A,40.32
2013-02-13,235.11,1287.153,2498.664,4546.385,998.565,2551.624,478.0722,0.36,N/A,40.16
2013-02-14,235.69,1288.213,2474.193,4560.468,1003.957,2545.614,478.5806,0.44,N/A,39.76
2013-02-15,235.22,1286.941,2460.58,4559.385,1001.447,2548.973,477.423,0.36,N/A,39.64
2013-02-19,235.94,1296.272,2514.384,4552.885,1006.257,2551.624,477.0108,0.48,N/A,40.24
2013-02-20,235.23,1278.457,2506.281,4557.218,1002.232,2551.094,476.1599,0.36,N/A,40.36
2013-02-21,236.46,1273.367,2457.825,4568.593,1011.853,2552.508,476.9426,0.17,N/A,39.88
2013-02-22,237.16,1284.82,2482.944,4572.385,1014.282,2553.745,477.2399,0.19,N/A,40.52
2013-02-25,237.44,1261.702,2517.787,4593.151,1013.267,2556.75,476.2248,0.14,N/A,39.96
2013-02-26,238.98,1266.156,2462.524,4599.409,1027.251,2559.755,475.1291,0.02,N/A,40.76
2013-02-27,239.59,1285.88,2488.13,4596.137,1029.202,2562.407,475.275,0.13,N/A,40.68
2013-02-28,239.53,1283.759,2512.115,4599.962,1028.173,2562.937,474.3185,0.22,N/A,40.84
2013-03-01,240.22,1286.516,2500.285,4608.16,1033.52,2563.467,473.9152,0.18,N/A,41.24
2013-03-04,240.25,1294.364,2496.233,4602.695,1033.52,2568.24,473.6985,0.27,N/A,41.48
2013-03-05,239.61,1303.907,2551.658,4599.416,1028.662,2562.23,472.9033,0.44,N/A,41.56
2013-03-06,240.04,1305.604,2566.892,4587.94,1029.202,2563.556,475.948,0.45,N/A,42.08
2013-03-07,238.86,1308.785,2570.944,4570.999,1024.879,2563.644,474.2922,0.56,N/A,41.72
2013-03-08,237.71,1314.516,2587.15,4553.511,1021.087,2566.518,471.2041,0.68,N/A,41.88
2013-03-11,238.1,1319.827,2589.013,4553.511,1023.742,2565.634,471.7259,0.64,N/A,42.08
2013-03-12,238.78,1316.691,2581.241,4562.802,1027.018,2568.641,471.9325,0.53,N/A,41.68
2013-03-13,238.96,1319.457,2584.357,4562.255,1028.045,2568.11,472.4613,0.66,N/A,41.92
2013-03-14,239,1324.565,2610.082,4562.802,1028.045,2569.172,471.4781,0.58,N/A,42.16
2013-03-15,239.87,1322.437,2605.876,4577.01,1030.615,2569.525,473.5049,0.78,N/A,42.56
2013-03-18,240.89,1316.691,2596.653,4587.94,1036.284,2574.125,474.4396,0.47,N/A,42.32
2013-03-19,241.66,1312.86,2578.209,4600.509,1043.33,2573.24,473.8783,0.13,N/A,42.56
2013-03-20,241.66,1318.606,2593.256,4594.498,1039.992,N/A,473.222,0.2,N/A,42.92
2013-03-21,241.32,1310.093,2569.148,4595.044,1041.656,2576.248,473.0542,0.21,N/A,42.92
2013-03-22,241.52,1321.16,2565.103,4598.869,1040.718,2579.078,473.1861,0.22,N/A,43.08
2013-03-25,241.98,1316.903,2552.807,4601.055,1044.361,2578.017,475.0265,0.33,N/A,42.68
2013-03-26,242.25,1325.629,2554.586,4605.427,1045.405,2580.139,474.5328,0.37,N/A,43.04
2013-03-27,242.82,1325.203,2526.272,4620.182,1052.723,2581.732,472.4747,0.37,N/A,43.28
2013-03-28,242.94,1330.311,2524.169,4615.264,1052.407,2581.378,474.257,0.43,N/A,43.2
2013-04-01,242.94,1324.565,N/A,4620.182,N/A,2574.302,476.9498,0.44,N/A,41.52
2013-04-02,243.18,1331.801,2574.649,4615.264,1049.776,2572.533,479.0776,0.37,N/A,42
2013-04-03,243.6,1318.18,2554.586,4630.019,1052.716,2573.948,479.2222,0.32,N/A,41.88
2013-04-04,244.85,1323.288,2537.436,4645.32,1057.348,2584.562,479.7895,0.36,N/A,43.56
2013-04-05,243.85,1316.052,2483.073,4656.25,1061.365,2548.828,480.1631,0.37,N/A,43.84
2013-04-08,243.35,1327.331,2480.322,4645.867,1058.606,2554.489,478.3611,0.44,N/A,44.28
2013-04-09,243.12,1330.736,2470.129,4644.227,1055.642,2560.327,477.7232,0.53,N/A,43.92
2013-04-10,242.59,1347.336,2531.126,4630.565,1050.891,2551.305,478.0529,0.57,N/A,44.76
2013-04-11,243.01,1351.592,2552.968,4634.937,1049.84,2561.388,476.9784,0.52,N/A,45.36
2013-04-12,242.87,1346.698,2507.504,4650.239,1056.454,2543.698,476.6566,0.49,N/A,45.44
2013-04-15,242.31,1313.924,2498.282,4652.425,1058.145,2540.337,476.7848,0.37,N/A,45.12
2013-04-16,242.53,1335.418,2491.972,4649.146,1054.865,2550.066,475.918,0.41,N/A,45.52
2013-04-17,242.17,1316.052,2433.078,4652.971,1060.244,2550.066,475.662,0.26,N/A,45.12
2013-04-18,241.87,1305.837,2421.591,4655.704,1060.562,2556.612,473.6375,0.42,N/A,44.8
2013-04-19,241.75,1317.329,2414.795,4650.785,1058.017,2558.734,472.9504,0.37,N/A,45.36
2013-04-22,242.55,1324.565,2420.782,4654.064,1061.403,2554.489,475.1811,0.43,N/A,45.32
2013-04-23,243.39,1339.462,2481.94,4653.518,1058.643,2560.327,475.3226,0.55,N/A,45.72
2013-04-24,244,1339.888,2512.681,4654.611,1059.702,2559.265,476.1493,0.61,N/A,46.04
2013-04-25,244.13,1346.485,2535.333,4652.971,1059.808,2561.388,474.2151,0.72,N/A,46.28
2013-04-26,244.51,1342.016,2529.832,4666.087,1063.411,2559.973,473.6318,0.71,N/A,46.16
2013-04-29,244.51,1352.018,2547.629,4666.633,1064.687,N/A,472.7272,0.72,N/A,46.44
2013-04-30,244.96,1355.423,2563.162,4663.354,1063.835,2557.85,473.2034,0.79,N/A,46.8
2013-05-01,244.96,1342.654,N/A,4672.098,N/A,2561.742,475.1002,0.66,N/A,46.28
2013-05-02,246.57,1355.423,2581.444,4673.191,1070.006,2568.287,474.144,0.72,N/A,46.44
2013-05-03,246.57,1369.256,2628.85,4645.867,1059.199,N/A,474.1949,0.8,N/A,47.12
2013-05-06,246.57,1373.512,2625.291,4639.309,1059.305,N/A,475.3375,0.77,N/A,46.92
2013-05-07,244.67,1379.471,2645.03,4637.67,1051.572,2561.388,474.6115,0.76,N/A,47
2013-05-08,245.37,1386.494,2670.594,4643.135,1055.988,2561.211,472.9268,0.82,N/A,47.4
2013-05-09,244.96,1382.876,2675.448,4640.949,1056.411,2561.211,471.2898,0.8,N/A,47.04
2013-05-10,242.28,1387.133,2678.36,4618.543,1043.417,2543.167,470.8329,0.74,N/A,47.04
2013-05-13,241.52,1388.197,2677.874,4614.717,1045.817,2529.9,468.9194,0.68,N/A,47.64
2013-05-14,241.53,1402.881,2696.966,4605.974,1044.248,2515.04,470.2655,0.67,N/A,47.96
2013-05-15,241.73,1408.201,2704.085,4610.346,1043.204,2511.148,470.0729,0.6,N/A,48.32
2013-05-16,241.98,1402.881,2706.674,4632.205,1050.193,2517.87,469.1717,0.55,N/A,47.68
2013-05-17,242.56,1415.65,2716.382,4610.892,1051.663,2525.3,467.8743,0.55,N/A,48.44
2013-05-20,242.53,1416.927,2733.694,4609.253,1045.459,2515.217,465.0057,0.5,N/A,48.76
2013-05-21,242.38,1417.778,2736.121,4612.531,1039.918,2511.148,462.5754,0.57,N/A,49.08
2013-05-22,242.35,1409.265,2760.228,4589.033,1042.725,2511.325,463.5362,0.49,N/A,48.52
2013-05-23,241.3,1404.583,2703.438,4590.126,1040.536,2522.116,462.7811,0.37,N/A,46.48
2013-05-24,241.26,1405.009,2689.2,4592.858,1042.513,2518.401,467.1217,0.25,N/A,45.68
2013-05-28,241.86,1408.414,2749.226,4559.188,1034.604,2510.264,469.041,0.3,N/A,45.36
2013-05-29,240.87,1402.03,2698.099,4561.655,1030.362,2505.664,470.2515,0.33,N/A,44.56
2013-05-30,241.32,1407.563,2717.838,4561.792,1033.66,2515.925,471.5507,0.35,N/A,44.36
2013-05-31,240.52,1386.707,2707.321,4552.435,1033.453,2518.755,471.6523,0.24,N/A,43.36
2013-06-03,240.37,1392.879,2683.537,4558.489,1031.722,2531.846,470.7071,0.19,N/A,42.84
2013-06-04,240.25,1388.622,2684.993,4555.738,1029.555,2521.939,469.4617,0.25,N/A,44.08
2013-06-05,238.61,1368.83,2655.547,4563.993,1034.291,2526.892,465.8117,0.26,N/A,42.4
2013-06-06,238.67,1381.387,2624.644,4572.249,1030.878,2531.051,467.7247,0.28,N/A,42.36
2013-06-07,240.25,1394.794,2673.83,4547.482,1030.259,2531.936,472.4447,0.27,N/A,44
2013-06-10,240.57,1397.773,2690.009,4535.374,1024.696,2534.549,474.0834,0.26,N/A,44.56
2013-06-11,239.11,1385.004,2661.371,4539.226,1023.569,2527.637,471.7495,0.24,N/A,43.68
2013-06-12,237.96,1370.533,2636.293,4531.521,1024.081,2523.384,470.3434,0.19,N/A,43.8
2013-06-13,239.15,1393.304,2622.379,4545.28,1028.177,2523.561,470.9221,0.16,N/A,44.84
2013-06-14,239.91,1382.654,2631.601,4566.195,1035.066,2531.714,470.334,0.22,N/A,43.48
2013-06-17,239.69,1395.765,2659.909,4555.738,1034.238,2530.119,469.7011,0.2,N/A,44.6
2013-06-18,239.34,1405.528,2663.305,4552.986,1028.343,2534.372,469.8631,0.33,N/A,45.36
2013-06-19,238.14,1387.161,2653.078,4506.204,1030.708,2535.081,469.4682,0.3,N/A,44.8
2013-06-20,235.2,1353.202,2570.796,4477.584,1017.205,2527.815,470.2717,0.08,N/A,42.92
2013-06-21,233.48,1353.202,2530.706,4448.415,1009.678,2519.308,470.8637,0.06,N/A,44.6
2013-06-24,231.93,1338.039,2490.939,4437.407,998.774,2520.194,471.5268,0.02,N/A,43.28
2013-06-25,232.31,1351.067,2525.694,4428.601,1001.071,2521.789,471.6221,0.06,N/A,43.8
2013-06-26,233.25,1363.027,2567.078,4444.562,1005.976,2521.966,471.8403,0.07,N/A,43.64
2013-06-27,234.04,1372.424,2587.446,4461.624,1010.302,2529.764,470.8815,0.14,N/A,44.52
2013-06-28,233.91,1366.23,2575.646,4458.872,1010.908,2529.941,470.1029,0.22,N/A,44.88
2013-07-01,233.94,1372.638,2580.495,4457.771,1011.616,2523.029,472.195,0.25,N/A,45.44
2013-07-02,233.89,1373.065,2557.217,4460.523,1012.627,2522.675,470.9002,0.25,N/A,45.76
2013-07-03,233.99,1374.56,2534.424,4451.717,1018.399,2523.738,470.6062,0.3,N/A,45.8
2013-07-05,233.12,1390.151,2528.281,4391.726,1012.287,2527.283,467.6168,0.41,N/A,46.4
2013-07-08,233.45,1397.198,2576.777,4413.741,1015.121,2521.434,468.2991,0.52,N/A,46.08
2013-07-09,233.96,1405.741,2606.845,4421.446,1021.415,2524.27,469.4253,0.66,N/A,46.32
2013-07-10,233.74,1408.304,2602.48,4413.741,1021.619,2528.701,465.8823,0.61,N/A,46.16
2013-07-11,234.59,1426.672,2638.691,4450.066,1025.195,2537.385,467.4315,0.64,N/A,47.52
2013-07-12,234.73,1426.885,2653.24,4442.36,1032.474,2538.094,466.0347,0.63,N/A,47.44
2013-07-15,234.73,1433.079,2660.353,4456.67,1029.893,N/A,466.9042,0.67,N/A,47.88
2013-07-16,234.93,1427.74,2654.372,4459.972,1032.982,2537.208,466.768,0.67,N/A,47.48
2013-07-17,235.18,1431.37,2667.789,4474.833,1035.565,2539.157,466.2638,0.79,N/A,47.92
2013-07-18,235.05,1435.642,2691.552,4465.476,1038.568,2541.993,462.1117,0.81,N/A,48.16
2013-07-19,235.04,1443.33,2695.27,4477.584,1038.464,2543.056,459.5782,0.85,N/A,47.8
2013-07-22,235.25,1443.971,2693.654,4478.135,1038.256,2546.601,462.5748,0.87,N/A,47.92
2013-07-23,235.2,1442.263,2689.612,4472.631,1034.311,2547.664,464.8558,0.88,N/A,47.88
2013-07-24,234.9,1438.418,2705.131,4453.918,1022.934,2549.259,469.0699,0.9,N/A,47.44
2013-07-25,234.92,1438.632,2682.823,4449.515,1018.433,2544.651,474.8953,0.88,N/A,46.6
2013-07-26,235.23,1440.768,2667.304,4463.275,1020.47,2546.423,476.8905,0.86,N/A,45.52
2013-07-29,235.17,1437.35,2668.759,4457.771,1020.265,2546.423,477.8444,0.84,N/A,44.52
2013-07-30,235.18,1439.272,2676.357,4453.918,1020.163,2546.246,478.4587,0.79,N/A,44.92
2013-07-31,234.91,1435.642,2667.142,4454.469,1019.347,2546.246,476.921,0.78,N/A,44.88
2013-08-01,234.5,1452.514,2715.154,4417.043,1019.551,2546.069,475.8581,0.76,N/A,46.12
2013-08-02,235.54,1455.718,2717.417,4459.422,1021.692,2541.638,478.6225,0.85,N/A,46.84
2013-08-05,235.43,1454.436,2715.962,4451.166,1017.81,2548.018,480.0833,0.89,N/A,46.96
2013-08-06,235.1,1447.175,2682.176,4451.717,1016.283,2546.955,479.692,0.72,N/A,47
2013-08-07,235.69,1442.263,2668.274,4461.624,1018.214,2553.335,481.6051,0.67,N/A,46.12
2013-08-08,235.78,1446.961,2686.864,4467.678,1018.519,2553.158,480.6203,0.79,N/A,45.88
2013-08-09,235.66,1440.554,2692.522,4467.678,1018.418,2553.335,480.2044,0.75,N/A,45.92
2013-08-12,235.75,1441.195,2704.161,4461.073,1017.908,2553.69,480.7569,0.87,N/A,45.88
2013-08-13,235.4,1444.398,2720.973,4428.601,1003.963,2555.462,480.8009,0.84,N/A,46.28
2013-08-14,235.25,1436.923,2727.44,4431.353,1004.867,2551.917,480.4896,0.83,N/A,46.04
2013-08-15,233.93,1414.498,2708.526,4421.446,996.426,2553.512,479.8036,0.59,N/A,45.4
2013-08-16,233.81,1410.44,2712.244,4403.284,997.522,2550.145,480.4317,0.59,N/A,45.36
2013-08-19,233.17,1405.314,2705.454,4390.075,994.629,2548.196,479.9285,0.47,N/A,45.28
2013-08-20,233.11,1410.013,2682.661,4409.888,1000,2552.804,481.4341,0.41,N/A,44.88
2013-08-21,232.2,1398.053,2677.488,4393.927,998.325,2555.108,481.3588,0.4,N/A,44.24
2013-08-22,233.12,1413.644,2711.759,4377.967,992.36,2551.74,480.7873,0.34,N/A,44.52
2013-08-23,233.45,1419.41,2721.297,4398.881,987.82,2547.841,479.8016,0.48,N/A,45.28
2013-08-26,233.32,1413.217,2725.015,4405.485,994.463,2548.55,479.2785,0.38,N/A,44.76
2013-08-27,231.97,1391.005,2673.285,4430.597,1000.181,2552.804,477.7849,0.21,N/A,44.24
2013-08-28,231.5,1394.422,2638.044,4413.168,1001.081,2558.12,476.9015,0.32,N/A,44.44
2013-08-29,231.8,1398.266,2648.229,4422.738,1000.13,2560.247,476.7895,0.2,N/A,44.36
2013-08-30,231.38,1393.568,2624.465,4419.402,1001.63,2559.184,479.0382,0.18,N/A,43.48
2013-09-03,231.87,1400.189,2644.672,4393.827,996.595,2553.158,478.1471,0.3,N/A,44.56
2013-09-04,232.37,1412.576,2650.33,4377.148,993.194,2552.449,479.9125,0.41,N/A,45.28
2013-09-05,232.26,1412.149,2657.605,4352.685,984.615,2552.537,480.133,0.4,N/A,45.12
2013-09-06,232.49,1412.576,2671.669,4371.588,988.135,2550.846,478.2417,0.42,N/A,45.28
2013-09-09,233.31,1425.817,2677.003,4386.599,991.223,2558.596,478.2466,0.49,N/A,46.44
2013-09-10,234.38,1437.35,2734.552,4371.588,984.21,2563.058,479.5905,0.55,N/A,46.8
2013-09-11,234.67,1442.69,2742.958,4387.711,985.612,2563.594,478.8991,0.64,N/A,46.48
2013-09-12,234.63,1439.486,2744.898,4388.823,991.994,2564.307,477.7807,0.59,N/A,46.16
2013-09-13,234.94,1442.533,2752.334,4393.271,992.887,2563.95,477.9653,0.66,N/A,46.4
2013-09-16,234.94,1450.557,2784.335,4408.282,999.986,N/A,479.1365,0.71,N/A,47
2013-09-17,236.11,1456.555,2780.78,4414.398,997.136,2565.2,479.7912,0.71,N/A,46.8
2013-09-18,236.95,1473.28,2789.06,4465.548,993.945,2566.271,480.7471,0.87,N/A,48.2
2013-09-19,237.6,1473.065,2807.474,4452.204,1002.866,2571.983,481.3244,0.87,N/A,48
2013-09-20,237.5,1460.2,2803.759,4455.54,999.882,2568.948,483.8414,0.7,N/A,47.64
2013-09-23,237.5,1451.838,2788.576,4461.1,1000.282,N/A,484.9335,0.64,N/A,47.68
2013-09-24,238.83,1451.623,2800.044,4478.335,1007.534,2573.411,486.4733,0.71,N/A,47.8
2013-09-25,239.38,1445.834,2799.882,4490.567,1012.244,2574.125,486.79,0.78,N/A,47.68
2013-09-26,239.48,1451.623,2797.783,4483.895,1013.788,2571.804,488.282,0.74,N/A,48.44
2013-09-27,239.84,1446.477,2798.913,4492.791,1018.097,2573.946,487.8709,0.58,N/A,48.08
2013-09-30,239.85,1435.971,2774.684,4494.459,1019.777,2573.589,488.2677,0.55,N/A,47.64
2013-10-01,239.69,1449.05,2804.405,4485.007,1017.61,2575.553,487.4643,0.63,N/A,47.48
2013-10-02,239.78,1443.476,2789.06,4494.459,1017.737,2577.694,487.1728,0.56,N/A,47.24
2013-10-03,239.77,1432.111,2777.753,4501.13,1014.302,2580.193,488.7348,0.42,N/A,46.84
2013-10-04,239.78,1444.976,2786.153,4487.231,1015.545,2577.873,489.8463,0.55,N/A,46.96
2013-10-07,239.91,1430.396,2775.331,4491.123,1017.779,2579.122,490.7525,0.48,N/A,46.08
2013-10-08,239.67,1415.601,2768.708,4490.011,1016.507,2578.408,489.8653,0.37,N/A,45.92
2013-10-09,239.84,1414.1,2748.356,4490.011,1019.353,2578.23,490.5794,0.28,N/A,47.04
2013-10-10,239.73,1445.191,2806.667,4480.003,1012.167,2578.408,490.732,0.56,N/A,47.64
2013-10-11,239.93,1457.198,2817.166,4484.451,1011.712,2578.23,491.4915,0.65,N/A,47.76
2013-10-14,239.93,1461.701,2817.327,4477.779,1011.661,N/A,491.152,0.65,N/A,47.84
2013-10-15,239.67,1451.195,2846.24,4475.555,1008.778,2575.909,491.9355,0.68,N/A,47.44
2013-10-16,239.87,1469.42,2856.578,4490.011,1004.692,2579.658,491.4775,0.76,N/A,47.84
2013-10-17,240.49,1481.857,2846.563,4514.474,1009.69,2581.8,490.8224,0.75,N/A,48.28
2013-10-18,240.84,1489.361,2859.808,4512.25,1015.269,2585.013,489.3696,0.76,N/A,48.32
2013-10-21,240.94,1490.862,2865.3,4507.246,1015.066,2584.299,491.319,0.78,N/A,48.36
2013-10-22,241.74,1500.511,2889.368,4533.933,1017.172,2585.548,493.0002,0.87,N/A,48.56
2013-10-23,241.95,1493.864,2879.353,4539.493,1022.588,2587.69,492.6692,0.83,N/A,47.56
2013-10-24,242.18,1499.654,2899.867,4530.597,1024.326,2586.798,494.0137,0.93,N/A,48.08
2013-10-25,242.3,1504.371,2903.905,4537.825,1024.787,2586.262,493.8777,0.94,N/A,47.36
2013-10-28,242.43,1508.659,2902.936,4536.157,1025.966,2586.262,494.3225,0.93,N/A,47.56
2013-10-29,242.83,1515.949,2914.242,4541.717,1027.248,2587.869,494.3114,0.89,N/A,47.88
2013-10-30,243.3,1509.946,2911.335,4534.489,1031.306,2591.438,496.3273,0.75,N/A,47.88
2013-10-31,243.6,1501.798,2917.958,4528.929,1036.05,2590.546,497.5539,0.68,N/A,47.6
2013-11-01,243.21,1505.014,2909.074,4508.358,1034.289,2590.546,499.0967,0.6,N/A,47.12
2013-11-04,243.21,1512.09,2918.604,4515.586,1034.961,N/A,500.4677,0.67,N/A,47.16
2013-11-05,242.85,1506.515,2909.558,4500.574,1029.76,2588.761,501.6093,0.61,N/A,46.8
2013-11-06,243.01,1514.234,2920.219,4513.362,1027.366,2586.619,501.3522,0.67,N/A,47.4
2013-11-07,243.31,1496.866,2935.079,4521.145,1029.986,2590.903,501.6837,0.53,N/A,46.48
2013-11-08,242.73,1514.663,2931.203,4484.451,1028.956,2590.903,501.8154,0.71,N/A,46.88
2013-11-11,242.48,1515.949,2945.417,4481.671,1025.921,2590.189,501.8567,0.71,N/A,46.8
2013-11-12,242.03,1513.805,2934.433,4477.223,1021.715,2588.404,502.9612,0.62,N/A,47.4
2013-11-13,242.48,1525.598,2923.934,4493.347,1025.393,2587.512,502.2182,0.69,N/A,47.76
2013-11-14,243.57,1533.317,2956.562,4510.582,1030.571,2589.653,502.2602,0.79,N/A,48.16
2013-11-15,243.9,1538.249,2963.992,4507.802,1031.395,2583.228,501.2052,0.8,N/A,48.88
2013-11-18,244.3,1534.175,2983.375,4517.81,1031.653,2585.191,501.6031,0.73,N/A,48.76
2013-11-19,243.7,1531.173,2971.907,4506.69,1031.705,2588.582,501.3351,0.63,N/A,48.44
2013-11-20,243.18,1526.456,2972.715,4493.347,1027.217,2587.69,500.2074,0.49,N/A,48.48
2013-11-21,243.49,1538.464,2973.361,4493.347,1022.826,2585.191,499.2787,0.53,N/A,48.68
2013-11-22,243.87,1544.896,2977.884,4501.13,1023.465,2585.191,499.0169,0.59,N/A,48.64
2013-11-25,244.41,1545.968,3006.15,4504.615,1028.071,2584.12,499.5855,0.64,N/A,48.28
2013-11-26,244.63,1545.539,3005.343,4518.864,1030.358,2588.404,499.5339,0.63,N/A,48.08
2013-11-27,245.26,1547.469,3021.98,4507.662,1030.899,2590.724,499.9371,0.57,N/A,48.28
2013-11-29,245.52,1547.255,3040.232,4503.731,1031.672,2591.081,499.1958,0.39,N/A,48.24
2013-12-02,244.9,1543.61,3039.102,4485.201,1027.494,2589.832,498.9931,0.35,N/A,48.12
2013-12-03,243.21,1536.534,2981.76,4493.623,1026.113,2586.441,498.4069,0.3,N/A,47.84
2013-12-04,242.29,1536.748,2953.332,4476.216,1022.983,2586.798,498.5099,0.39,N/A,47.56
2013-12-05,241.12,1530.101,2938.633,4467.232,1016.967,2586.084,497.17,0.37,N/A,47.16
2013-12-06,242.74,1548.112,2963.669,4462.178,1013.026,2580.454,499.6584,0.52,N/A,47.76
2013-12-09,243.04,1551.543,2974.168,4466.67,1015.001,2583.853,498.7006,0.58,N/A,47.76
2013-12-10,242.65,1546.397,2949.294,4485.762,1016.219,2583.763,498.606,0.56,N/A,47.84
2013-12-11,241.54,1527.314,2933.464,4472.847,1016.321,2585.915,497.1234,0.52,N/A,47.4
2013-12-12,240.92,1522.382,2912.95,4463.301,1015.914,2585.915,495.2214,0.45,N/A,47.56
2013-12-13,240.71,1522.221,2911.497,4463.862,1015.609,2580.714,494.9468,0.45,N/A,47.16
2013-12-16,241.36,1532.317,2958.281,4462.739,1016.675,2580.894,497.5863,0.47,N/A,46.88
2013-12-17,241.42,1526.082,2940.284,4473.97,1016.828,2584.839,496.8594,0.51,N/A,46.92
2013-12-18,241.74,1553.411,2966.501,4464.986,1017.031,2585.736,496.0496,0.63,N/A,47.48
